aspect,depth,site,grid,grid_unique,rubble_count_start,rubble_count_end,side,date,month,weeks,Notes on state of grid,total_binds,total_binds_per_100_pieces,total_binds_per_50_pieces,total_binds_per_piece,total_binds_no_turf,total_binds_no_turf_per_50_pieces,total_binds_no_turf_bind_width,cyano_mat,cyano_mat_st,Cyanobacterial mat notes,Cyanobacteria average bind length,cyano_mat_bind_width,Cyano_Sponge_Ball-Added-to_cyano,Notes,turf_algae,turf_algae_st,turf_algae_bind_width,Green turf algae,Green turf algae notes,Green_turf_Average bind length,Green_turf_Average bind length_mm,unbroken,CCA Notes,unbroken_cca_bind_width,unbroken_bind_width_mm,Broken CCA,Broken CCA Average length,cca,cca_st,cca_bind_width,cca_minus_HBU,cca_minus_HBU_st,cca_minus_HBU_width,HBU,HBU_st,HBU_bind_width,CCA white,CCA white notes,Average bind length,Red turf algae,Red turf algae notes,Red algae Average bind length,Red algae Average bind length_mm,Red turf and Dictyota combo,,Green algae (think it's the same as the red algae - just colour variations),Average bind length,macroalgae_total_incl_peyson,macroalgae_total_incl_peyson_st,macroalgae_total_incl_peyson_bind_width_mm,macroalgae_total_excl_peyson,macroalgae_total_excl_peyson_st,macroalgae_total_excl_peyson_bind_width_mm,dictyota,dictyota_st,Dictyota notes,Dictyota Average bind length,dictyota_bind_width_mm,tydemania,tydemania_st,Fluffy green ball algae Average bind length,tydemania_bind_width_mm,Fluffy ball notes,padina,padina_st,Padina notes,Average bind length,padina_bind_width_mm,halimeda,halimeda_st,Halimeda Average bind length,halimeda_bind_width_mm,Halimeda notes,lobophora,lobophora_st,Lobophora notes,Lobophora Average bind length,lobophora_bind_width_mm,peysonnalia,peysonnalia_st,Peysonnalia notes,Peysonnalia Average bind length,peysonallia_bind_width_mm,macroalgae_misc,macroalgae_misc_st,Macroalgae other notes,Macroalgae other Average bind length,macroalgae_misc_bind_width_mm,caulerpa,caulerpa_st,Disc macroalgae other notes,Disc macroalgae other Average bind length,caulerpa_bind_width_mm,turbinaria,turbinaria_st,Turbinaria notes,Average length turbinaria,turbinaria_bind_width_mm,ventricaria,ventricaria_st,Sailors eyeball notes,Sailors eyeball avg length,ventricaria_bind_width_mm,sponge_encrust,sponge_encrust_st,Encrusting sponge notes,Sponge Average bind length,sponge_encrust_bind_width_mm,ascidian_colonial,ascidian_colonial_st,Colonial ascidian notes,Colonial ascidian Average bind length,ascidian_colonial_bind_width_mm,ascidian_tunicate,ascidian_tunicate_st,Tunicate Average bind length,ascidian_tunicate_bind_width_mm,ascidian_comb,ascidian_comb_bind_width,ascidian_comb_st,bryozoan_encrust,bryozoan_encrust_st,"Encrusting bryozoan notes (some are broken but will include because if I hadn't jigged them, they wouldn't have broken)",Encrusting bryozoan Average bind length,bryozoan_encrust_bind_width_mm,bryozoan_stalked,bryozoan_stalked_st,bryozoan_stalked_bind_width_mm,Non-encrusting bryozoan notes,bryozoan_comb,bryozoan_comb_bind_width,bryozoan_comb_st,anemone,anemone_st,Anemone notes,Anemone average bind length,anemone_bind_width_mm,coral,coral_st,Coral notes,Coral average bind length,coral_bind_width_mm,Non-binding corals,Non-binding corals notes,Average Non-binding coral length (cm),other_incl_HBU_serpulid,other_incl_HBU_serpulid_st,other_incl_HBU_serpulid_bind_width,other_incl_HBU_excl_serp,other_incl_HBU_excl_serp_st,other_incl_HBU_excl_serp_bind_width,other_incl_serpulid,other_incl_serpulid_st,Other notes,Other Average bind length,other_incl_serpulid_bind_width_mm,other_excl_serpulid,other_excl_serpulid_st,other_excl_serpulid_bind_width_mm,serpulid,serpulid_st,serpulid_bind_width_mm,Suspect CCA - hard bound but cannot see specific CCA bind,Notes,ruined
W,2-3m,3,1,23,32,32,Topside,20/4/19,17,68,,17,53.125,26.5625,0.53125,5,7.8125,15.625,0,0,,0,NA,0,,12,18.75,10.25,,,,,1,,4,,3,8,4,6.25,6,4,6.25,6,0,0,NA,,,,12,,10.25,,,,,,1,1.5625,5,1,1.5625,5,1,1.5625,,5,5,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,0,0,,,NA,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,yes
W,2-3m,3,1,23,32,32,Underside,20/4/19,17,68,,13,40.625,20.3125,0.40625,7,10.9375,21.875,0,0,,0,NA,0,,6,9.375,10.8,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,6,,10.8,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,7,10.9375,"Includes 3 broken sponge binds (9,15)",9.166666667,9.166666667,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,0,0,,,NA,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,yes
Lagoon,2-3m,2,1,3,47,47,Topside,21/4/19,17,68,,6,12.76595745,6.382978723,0.127659574,4,4.255319149,8.510638298,0,0,,,NA,0,,2,2.127659574,12.5,,,,,1,,8,,1,4,2,2.127659574,6,2,2.127659574,6,0,0,NA,,,,2,,12.5,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,0,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.063829787,,8,8,0,0,,,NA,1,1.063829787,5,5,1,5,1.063829787,0,0,,,0,0,0,NA,,0,0,0,0,0,,8.142857143,NA,0,0,,,0,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
Lagoon,2-3m,2,1,3,47,47,Underside,21/4/19,17,68,,16,34.04255319,17.0212766,0.340425532,16,17.0212766,34.04255319,0,0,,,NA,0,,0,0,0,,,,,,,,,1 (beige - or is it a broken bryo? Don't thin so),4,0,0,4,0,0,4,0,0,NA,,,,0,,,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,0,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,10,10.63829787,,21.6,21.6,5,5.319148936,,7.6,7.6,0,0,,NA,5,7.6,5.319148936,1,1.063829787,Broken,3,3,0,0,NA,,1,3,1.063829787,0,0,,8.333333333,NA,0,0,,,0,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
SE,2-3m,3,2,12,45,45,Topside,22/4/19,17,68,"Lot of missing, loose pieces (perhaps 1/4 of whole missing)",88,195.5555556,97.77777778,1.955555556,24,26.66666667,53.33333333,0,0,,,NA,0,,64,71.11111111,15.53846154,,,,,8,includes 1 HBU (5mm),3.714285714,4.166666667,2,2.5,10,11.11111111,3.444444444,9,10,3.25,1,1.111111111,5,,,,64,,15.53846154,,,,,,13,14.44444444,2.3125,13,14.44444444,4.625,13,14.44444444,,4.625,4.625,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,0,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,,0,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,0,0,0,NA,,0,0,0,0,0,,,NA,1,1.111111111,,33,33,,,,1,1.111111111,5,1,1.111111111,5,0,0,,,NA,0,0,NA,0,0,NA,,,no
SE,2-3m,3,2,12,45,45,Underside,22/4/19,17,68,,69,153.3333333,76.66666667,1.533333333,63,70,140,0,0,,,NA,0,,6,6.666666667,5.5,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,6,,5.5,,,,,,11,12.22222222,2.555555556,11,12.22222222,3.833333333,1,1.111111111,,,5,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,0,0,0,The thick string with round 'leaves',,NA,10,11.11111111,2.666666667,2.666666667,2.666666667,0,0,,,NA,0,0,,,NA,33,36.66666667,"Includes 4 pink (12,3,12,17), 1 broken",11.19047619,11.19047619,12,13.33333333,Includes 2 black thing (15),10.71428571,10.71428571,0,0,,NA,12,10.71428571,13.33333333,6,6.666666667,Includes 2 broken,8.8,8.8,0,0,NA,,6,8.8,6.666666667,0,0,,,NA,0,0,,,0,,,,1,1.111111111,14,1,1.111111111,14,1,1.111111111,HBU - too dark to see,14,14,1,1.111111111,14,0,0,NA,,,no
W,2-3m,2,1,21,41,41,Topside,23/4/19,17,68,,45,109.7560976,54.87804878,1.097560976,12,14.63414634,29.26829268,0,0,,0,NA,0,,33,40.24390244,11.65,,,,,4,,3.5,,,,4,4.87804878,3.5,4,4.87804878,3.5,0,0,NA,,,,33,,11.65,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,0,0,,,NA,6,7.317073171,,9.5,9.5,,,,2,2.43902439,8,2,2.43902439,8,2,2.43902439,"Can't see, between pieces. Unsure - maybe a sponge but it's in b etween and can't see - dark",8,8,2,2.43902439,8,0,0,NA,,,no
W,2-3m,2,1,21,41,41,Underside,23/4/19,17,68,,40,97.56097561,48.7804878,0.975609756,38,46.34146341,92.68292683,0,0,,0,NA,0,,2,2.43902439,8,,,,,1,,8,,,,1,1.219512195,8,1,1.219512195,8,0,0,NA,,,,2,,8,,,,,,5,6.097560976,4.25,1,1.219512195,4,1,1.219512195,,4,4,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,4,4.87804878,4,4.5,4.5,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,20,24.3902439,"Includes 1 lime green (8), a lot of purple sponge",11.15,11.15,2,2.43902439,,6,6,0,0,,NA,2,6,2.43902439,1,1.219512195,Broken,4,4,0,0,NA,,1,4,1.219512195,0,0,,,NA,9,10.97560976,"2 are the same Pocillopora that was binding on the top. Includes 1 broken, dead coral - perhaps minus these",7.111111111,7.111111111,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
W,2-3m,2,2,22,47,47,Topside,23/4/19,17,68,,70,148.9361702,74.46808511,1.489361702,15,15.95744681,31.91489362,0,0,,0,NA,0,,55,58.5106383,10.10810811,,,,,4,,4.5,,,,4,4.255319149,4.5,4,4.255319149,4.5,0,0,NA,,,,55,,10.10810811,,,,,,5,5.319148936,6.444444444,4,4.255319149,7.166666667,1,1.063829787,,3,3,3,3.191489362,11.33333333,11.33333333,,0,0,,,NA,0,0,,NA,,0,0,,,NA,1,1.063829787,,5,5,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.063829787,,6,6,1,1.063829787,,30,30,0,0,,NA,1,30,1.063829787,0,0,,,NA,0,0,NA,,0,NA,0,0,0,,,NA,4,4.255319149,2 binds are Lepto and 2 are Porites,13,13,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
W,2-3m,2,2,22,47,47,Underside,23/4/19,17,68,,71,151.0638298,75.53191489,1.510638298,55,58.5106383,117.0212766,0,0,,0,NA,0,,16,17.0212766,10.90909091,,,,,2,Brown,3,,,,2,2.127659574,3,2,2.127659574,3,0,0,NA,,,,16,,10.90909091,,,,,,9,9.574468085,5.866666667,4,4.255319149,6.5,0,0,,,NA,3,3.191489362,12,12,,0,0,,,NA,0,0,,NA,,0,0,,,NA,5,5.319148936,,4.6,4.6,0,0,,,NA,1,1.063829787,Green string,1,1,0,0,,,NA,0,0,,,NA,24,25.53191489,Previously thought sponge - 1 hard wrinkly thing (tunicate),11.0625,11.0625,16,17.0212766,"Includes 12 lime green/white, 2 black - 16mm, 1 red clear - pretty sure ascid",9.235294118,9.235294118,1,1.063829787,,14,17,9.5,18.08510638,2,2.127659574,Seem old binds,11,11,0,0,NA,,2,11,2.127659574,0,0,,,NA,0,0,,,NA,,,,1,1.063829787,9,0,0,NA,1,1.063829787,,9,9,0,0,NA,1,1.063829787,9,,,no
Lagoon,2-3m,1,2,2,36,36,Topside,23/4/19,17,68,,20,55.55555556,27.77777778,0.555555556,17,23.61111111,47.22222222,0,0,,0,NA,0,,3,4.166666667,5.5,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,3,,5.5,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,2,2.777777778,,10.5,10.5,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,15,20.83333333,,7.625,7.625,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
Lagoon,2-3m,1,2,2,36,36,Underside,23/4/19,17,68,,17,47.22222222,23.61111111,0.472222222,17,23.61111111,47.22222222,0,0,,0,NA,0,,0,0,NA,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,0,,,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,16,22.22222222,Includes 1 brown and orange,16.92307692,16.92307692,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,1,1.388888889,,10,10,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,NA,0,0,NA,,,no
Lagoon,2-3m,2,2,4,46,46,Topside,23/4/19,17,68,,30,65.2173913,32.60869565,0.652173913,24,26.08695652,52.17391304,1,1.086956522,,9,9,0,,6,6.52173913,19.75,,,,,2,1 is HBU (16mm),9.5,,,,2,2.173913043,9.5,1,1.086956522,3,1,1.086956522,16,,,,6,,19.75,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,5,5.434782609,,10.33333333,10.33333333,0,0,,,NA,0,0,,NA,0,NA,0,0,0,,,NA,0,0,NA,,0,NA,0,13,14.13043478,,7.333333333,7.333333333,0,0,,,NA,,,,4,4.347826087,12.5,3,3.260869565,13.5,3,3.260869565,2 unkown and 1 serpulid,9,9,2,2.173913043,11,1,1.086956522,5,,,no
Lagoon,2-3m,2,2,4,46,46,Underside,23/4/19,17,68,,38,82.60869565,41.30434783,0.826086957,38,41.30434783,82.60869565,1,1.086956522,,7,7,0,,0,0,NA,,,,,1,,10,,1,2,2,2.173913043,6,2,2.173913043,3,0,0,NA,,,,0,,,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,14,15.2173913,Previously thought sponge: 2 gooey clear brown,9,9,2,2.173913043,,16,16,0,0,,NA,2,16,2.173913043,9,9.782608696,,8.7,8.7,0,0,NA,,9,8.7,9.782608696,9,9.782608696,,2.75,2.75,0,0,,,NA,,,,1,1.086956522,5,0,0,NA,1,1.086956522,,5,5,0,0,NA,1,1.086956522,5,,,no
Lagoon,2-3m,3,1,5,45,45,Topside,24/4/19,17,68,,37,82.22222222,41.11111111,0.822222222,18,20,40,2,2.222222222,,7.5,7.5,0,,19,21.11111111,6.5,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,19,All very loose,6.5,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.111111111,,11,11,3,3.333333333,Green lagoon ones,,9.333333333,0,0,,NA,3,9.333333333,3.333333333,0,0,,,NA,0,0,NA,,0,NA,0,10,11.11111111,,8.166666667,8.166666667,0,0,,,NA,,,,2,2.222222222,4.5,1,1.111111111,6,2,2.222222222,1 mussel and 1 serpulid,4.5,4.5,1,1.111111111,6,1,1.111111111,3,,,no
Lagoon,2-3m,3,1,5,45,45,Underside,24/4/19,17,68,,34,75.55555556,37.77777778,0.755555556,32,35.55555556,71.11111111,0,0,,0,NA,0,,2,2.222222222,5,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,2,,5,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,14,15.55555556,"2 are the grey sponge (9,9 mm)",9.923076923,9.923076923,2,2.222222222,"1 green, 1 purple (6mm)",9,9,0,0,,NA,2,9,2.222222222,5,5.555555556,"3 are old bryo (8,13,7mm)",7.2,7.2,0,0,NA,,5,7.2,5.555555556,11,12.22222222,,7,7,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
Lagoon,2-3m,3,2,6,39,39,Topside,26/4/19,17,68,,19,48.71794872,24.35897436,0.487179487,17,21.79487179,43.58974359,0,0,,0,NA,0,,2,2.564102564,12,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,2,,12,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,1,1.282051282,,8,8,2,2.564102564,Green lagoon ones,5,5,0,0,,NA,2,5,2.564102564,0,0,,,NA,0,0,NA,,0,NA,0,14,17.94871795,,6.272727273,6.272727273,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
Lagoon,2-3m,3,2,6,39,39,Underside,26/4/19,17,68,,23,58.97435897,29.48717949,0.58974359,23,29.48717949,58.97435897,0,0,,0,NA,0,,0,0,NA,,,,,,,,,,,0,0,NA,0,0,NA,0,0,NA,,,,0,,,,,,,,0,0,NA,0,0,NA,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,NA,,0,0,,,NA,0,0,,,NA,0,0,,,NA,0,0,,0,NA,0,0,,,NA,0,0,,,NA,11,14.1025641,Includes 2 brown (10mm and 4mm),11.5,11.5,4,5.128205128,,5.25,5.25,0,0,,NA,4,5.25,5.128205128,2,2.564102564,Broken,14.5,14.5,0,0,NA,,2,14.5,2.564102564,6,7.692307692,,6.8,6.8,0,0,,,NA,,,,0,0,NA,0,0,NA,0,0,,0,NA,0,0,NA,0,0,NA,,,no
SE,2-3m,1,1,7,56,56,Underside,20/12/2017,2,8,"# pieces at start 53, end 56 so have done an average",NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,2-3m,1,2,8,50,56,Underside,20/12/2017,2,8,# of pieces at start apparently 48 but 56 at end so changed to 56,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,2-3m,2,1,9,49,42,Underside,20/12/2017,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,2-3m,2,2,10,46,42,Underside,20/12/2017,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,2-3m,3,1,11,45,42,Underside,20/12/2017,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,2-3m,3,2,12,54,45,Underside,20/12/2017,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,6-7m,1,1,13,57,60,Underside,19/12/17,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,6-7m,1,2,14,70,60,Underside,19/12/17,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
SE,6-7m,2,1,15,59,54,Underside,19/12/17,2,8,,NA,NA,NA,NA,NA,NA,NA,0,NA,,not_measured,NA,0,,0,NA,NA,0,,not_measured,not_measured,0,,not_measured,,,,0,NA,NA,0,NA,NA,0,NA,NA,0,,not_measured,0,,not_measured,,,,0,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,not_measured,NA,,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,0,NA,,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,,0,NA,NA,0,NA,,not_measured,NA,0,NA,,not_measured,NA,,,not_measured,0,NA,NA,0,NA,NA,0,NA,,not_measured,NA,0,NA,NA,0,NA,NA,,,no
